ChEMBL ID,Name,UniProt Accessions,Type,Organism,Compounds,Activities,Tax ID,Species Group Flag
CHEMBL2095169,Dopamine receptors; D2 & D3,P14416|P35462,SELECTIVITY GROUP,Homo sapiens,532,635,9606,FALSE
CHEMBL2095219,Muscarinic acetylcholine receptors; M1 & M2,P11229|P08172,SELECTIVITY GROUP,Homo sapiens,392,498,9606,FALSE
CHEMBL3259470,G-protein coupled receptor 183,P32249,SINGLE PROTEIN,Homo sapiens,103,149,9606,FALSE
CHEMBL2094257,Adenosine A2 receptor,P29275|P29274,PROTEIN FAMILY,Homo sapiens,870,1064,9606,FALSE
CHEMBL2373,C5a anaphylatoxin chemotactic receptor,P21730,SINGLE PROTEIN,Homo sapiens,751,1087,9606,FALSE
CHEMBL3250,Lysophosphatidic acid receptor Edg-7,Q9UBY5,SINGLE PROTEIN,Homo sapiens,267,447,9606,FALSE
CHEMBL2182,Serotonin 1e (5-HT1e) receptor,P28566,SINGLE PROTEIN,Homo sapiens,600,642,9606,FALSE
CHEMBL4296621,Adenosine receptors; A2a & A2b,P29275|P29274,SELECTIVITY GROUP,Homo sapiens,7,7,9606,FALSE
CHEMBL2094118,Adrenergic receptor beta,P08588|P07550|P13945,PROTEIN FAMILY,Homo sapiens,741,1214,9606,FALSE
CHEMBL1867,Alpha-2a adrenergic receptor,P08913,SINGLE PROTEIN,Homo sapiens,2346,4051,9606,FALSE
CHEMBL3341577,Melatonin-related receptor,Q13585,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4356,Adrenomedullin receptor,O15218,SINGLE PROTEIN,Homo sapiens,26,26,9606,FALSE
CHEMBL4523883,Probable G-protein coupled receptor 149,Q86SP6,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4843,C-X3-C chemokine receptor 1,P49238,SINGLE PROTEIN,Homo sapiens,82,96,9606,FALSE
CHEMBL4630758,5-hydroxytryptamine receptor 2A/Metabotropic glutamate receptor 2,P28223|Q14416,PROTEIN COMPLEX,Homo sapiens,17,187,9606,FALSE
CHEMBL5815,C-C chemokine receptor type 9,P51686,SINGLE PROTEIN,Homo sapiens,333,784,9606,FALSE
CHEMBL1628481,Apelin receptor,P35414,SINGLE PROTEIN,Homo sapiens,624,1506,9606,FALSE
CHEMBL1987,Prostanoid FP receptor,P43088,SINGLE PROTEIN,Homo sapiens,499,684,9606,FALSE
CHEMBL2095187,Muscarinic acetylcholine receptors; M2 & M3,P20309|P08172,SELECTIVITY GROUP,Homo sapiens,648,688,9606,FALSE
CHEMBL3892,Sphingosine 1-phosphate receptor Edg-3,Q99500,SINGLE PROTEIN,Homo sapiens,2002,2461,9606,FALSE
CHEMBL2414,C-C chemokine receptor type 4,P51679,SINGLE PROTEIN,Homo sapiens,1541,2819,9606,FALSE
CHEMBL3632455,Probable G-protein coupled receptor 139,Q6DWJ6,SINGLE PROTEIN,Homo sapiens,319,972,9606,FALSE
CHEMBL255,Adenosine A2b receptor,P29275,SINGLE PROTEIN,Homo sapiens,5409,7504,9606,FALSE
CHEMBL232,Alpha-1b adrenergic receptor,P35368,SINGLE PROTEIN,Homo sapiens,2247,2843,9606,FALSE
CHEMBL3559701,Proto-oncogene Mas,P04201,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL2274,Sphingosine 1-phosphate receptor Edg-8,Q9H228,SINGLE PROTEIN,Homo sapiens,580,796,9606,FALSE
CHEMBL5493,Free fatty acid receptor 2,O15552,SINGLE PROTEIN,Homo sapiens,320,538,9606,FALSE
CHEMBL3885512,Adenosine receptor A1/Alpha-2A adrenergic receptor,P30542|P08913,PROTEIN COMPLEX,Homo sapiens,1,1,9606,FALSE
CHEMBL3426,Serotonin 5a (5-HT5a) receptor,P47898,SINGLE PROTEIN,Homo sapiens,1151,1288,9606,FALSE
CHEMBL4644,Melanocortin receptor 3,P41968,SINGLE PROTEIN,Homo sapiens,2088,4298,9606,FALSE
CHEMBL1805,Serotonin 1f (5-HT1f) receptor,P30939,SINGLE PROTEIN,Homo sapiens,174,240,9606,FALSE
CHEMBL5852,Pyroglutamylated RFamide peptide receptor,Q96P65,SINGLE PROTEIN,Homo sapiens,170,276,9606,FALSE
CHEMBL3157,Bradykinin B2 receptor,P30411,SINGLE PROTEIN,Homo sapiens,1652,2846,9606,FALSE
CHEMBL2095234,Adenosine receptors; A2b & A3,P29275|P0DMS8,SELECTIVITY GROUP,Homo sapiens,310,335,9606,FALSE
CHEMBL1075101,G-protein coupled receptor 81,Q9BXC0,SINGLE PROTEIN,Homo sapiens,235,382,9606,FALSE
CHEMBL4691,Proteinase activated receptor 4,Q96RI0,SINGLE PROTEIN,Homo sapiens,1024,1429,9606,FALSE
CHEMBL2049,Oxytocin receptor,P30559,SINGLE PROTEIN,Homo sapiens,1205,1952,9606,FALSE
CHEMBL1681611,Prolactin-releasing peptide receptor,P49683,SINGLE PROTEIN,Homo sapiens,304,450,9606,FALSE
CHEMBL237,Kappa opioid receptor,P41145,SINGLE PROTEIN,Homo sapiens,7827,14542,9606,FALSE
CHEMBL4608,Melanocortin receptor 5,P33032,SINGLE PROTEIN,Homo sapiens,2296,4193,9606,FALSE
CHEMBL227,Type-1 angiotensin II receptor,P30556,SINGLE PROTEIN,Homo sapiens,1663,2286,9606,FALSE
CHEMBL2056,Dopamine D1 receptor,P21728,SINGLE PROTEIN,Homo sapiens,3713,6758,9606,FALSE
CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,Q12809|Q969V1,SELECTIVITY GROUP,Homo sapiens,14,14,9606,FALSE
CHEMBL4523918,G-protein coupled receptor 61,Q9BZJ8,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL217,Dopamine D2 receptor,P14416,SINGLE PROTEIN,Homo sapiens,11625,21755,9606,FALSE
CHEMBL5700,Lysophosphatidic acid receptor 5,Q9H1C0,SINGLE PROTEIN,Homo sapiens,151,207,9606,FALSE
CHEMBL4523905,Mas-related G-protein coupled receptor member X3,Q96LB0,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2095203,Adrenergic receptor alpha,P35348|P08913|P18825|P25100|P35368|P18089,PROTEIN FAMILY,Homo sapiens,103,139,9606,FALSE
CHEMBL2095158,Adrenergic receptor alpha-2,P08913|P18825|P18089,PROTEIN FAMILY,Homo sapiens,492,812,9606,FALSE
CHEMBL5006,G-protein coupled receptor 12,P47775,SINGLE PROTEIN,Homo sapiens,6,6,9606,FALSE
CHEMBL1921,Vasopressin V1b receptor,P47901,SINGLE PROTEIN,Homo sapiens,1057,1291,9606,FALSE
CHEMBL4523916,Probable G-protein coupled receptor 63,Q9BZJ6,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2069161,Probable G-protein coupled receptor 142,Q7Z601,SINGLE PROTEIN,Homo sapiens,223,378,9606,FALSE
CHEMBL2123,Pyrimidinergic receptor P2Y4,P51582,SINGLE PROTEIN,Homo sapiens,431,588,9606,FALSE
CHEMBL4523895,G-protein coupled receptor 26,Q8NDV2,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523605,C5a anaphylatoxin chemotactic receptor 1/2,P21730|Q9P296,PROTEIN COMPLEX,Homo sapiens,2,2,9606,FALSE
CHEMBL1836,Prostanoid EP4 receptor,P35408,SINGLE PROTEIN,Homo sapiens,1223,2123,9606,FALSE
CHEMBL4523612,Relaxin-3 receptor 1/2,Q9NSD7|Q8TDU9,PROTEIN FAMILY,Homo sapiens,1,2,9606,FALSE
CHEMBL3885531,"C-C motif chemokine 5/Neutrophil defensin 1 (Defensin, alpha 1) ",P13501|P59665,PROTEIN-PROTEIN INTERACTION,Homo sapiens,6,7,9606,FALSE
CHEMBL5652,Glucose-dependent insulinotropic receptor,Q8TDV5,SINGLE PROTEIN,Homo sapiens,1858,3161,9606,FALSE
CHEMBL5849,Mas-related G-protein coupled receptor member X2,Q96LB1,SINGLE PROTEIN,Homo sapiens,27,47,9606,FALSE
CHEMBL249,Neurokinin 1 receptor,P25103,SINGLE PROTEIN,Homo sapiens,3991,6027,9606,FALSE
CHEMBL3085617,Probable G-protein coupled receptor 151,Q8TDV0,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL246,Beta-3 adrenergic receptor,P13945,SINGLE PROTEIN,Homo sapiens,2840,5508,9606,FALSE
CHEMBL4523974,Melanocortin receptor 3/5,P33032|P41968,SELECTIVITY GROUP,Homo sapiens,1,1,9606,FALSE
CHEMBL1949482,Long-wave-sensitive opsin 1,P04000,SINGLE PROTEIN,Homo sapiens,8,8,9606,FALSE
CHEMBL2095230,Serotonin 1 receptors; 5-HT1B & 5-HT1D,P28222|P28221,SELECTIVITY GROUP,Homo sapiens,254,345,9606,FALSE
CHEMBL1983,Serotonin 1d (5-HT1d) receptor,P28221,SINGLE PROTEIN,Homo sapiens,1861,2816,9606,FALSE
CHEMBL4523904,Probable G-protein coupled receptor 146,Q96CH1,SINGLE PROTEIN,Homo sapiens,8,24,9606,FALSE
CHEMBL1941,Histamine H2 receptor,P25021,SINGLE PROTEIN,Homo sapiens,2215,3808,9606,FALSE
CHEMBL3155,Serotonin 7 (5-HT7) receptor,P34969,SINGLE PROTEIN,Homo sapiens,3591,5228,9606,FALSE
CHEMBL2094254,Cysteinyl leukotriene receptor,Q9Y271|Q9NS75,PROTEIN FAMILY,Homo sapiens,826,1147,9606,FALSE
CHEMBL245,Muscarinic acetylcholine receptor M3,P20309,SINGLE PROTEIN,Homo sapiens,4220,6372,9606,FALSE
CHEMBL3885538,Cannabinoid receptor 1/Mu-type opioid receptor,P21554|P35372,PROTEIN COMPLEX,Homo sapiens,6,6,9606,FALSE
CHEMBL3974,Proteinase-activated receptor 1,P25116,SINGLE PROTEIN,Homo sapiens,1280,1794,9606,FALSE
CHEMBL224,Serotonin 2a (5-HT2a) receptor,P28223,SINGLE PROTEIN,Homo sapiens,7636,11267,9606,FALSE
CHEMBL1850,Dopamine D5 receptor,P21918,SINGLE PROTEIN,Homo sapiens,1048,1391,9606,FALSE
CHEMBL2095200,Serotonin 2 (5-HT2) receptor,P41595|P28223|P28335,PROTEIN FAMILY,Homo sapiens,238,280,9606,FALSE
CHEMBL3191,Leukotriene B4 receptor 2,Q9NPC1,SINGLE PROTEIN,Homo sapiens,87,146,9606,FALSE
CHEMBL1965,Melanocortin receptor 2,Q01718,SINGLE PROTEIN,Homo sapiens,32,35,9606,FALSE
CHEMBL2096974,Adrenergic receptor beta; ADRB1 & ADRB2,P08588|P07550,SELECTIVITY GROUP,Homo sapiens,189,240,9606,FALSE
CHEMBL2095195,Adenosine receptors; A1 & A3,P30542|P0DMS8,SELECTIVITY GROUP,Homo sapiens,962,1051,9606,FALSE
CHEMBL3721312,Olfactory receptor 5K1,Q8NHB7,SINGLE PROTEIN,Homo sapiens,56,56,9606,FALSE
CHEMBL2150840,2-oxoglutarate receptor 1,Q96P68,SINGLE PROTEIN,Homo sapiens,9,9,9606,FALSE
CHEMBL3710,Prostanoid EP3 receptor,P43115,SINGLE PROTEIN,Homo sapiens,1292,1966,9606,FALSE
CHEMBL3714081,Psychosine receptor,Q8IYL9,SINGLE PROTEIN,Homo sapiens,13,13,9606,FALSE
CHEMBL1628472,Relaxin-3 receptor 1,Q9NSD7,SINGLE PROTEIN,Homo sapiens,90,189,9606,FALSE
CHEMBL1946,Melatonin receptor 1B,P49286,SINGLE PROTEIN,Homo sapiens,1131,2092,9606,FALSE
CHEMBL2955,Sphingosine 1-phosphate receptor Edg-5,O95136,SINGLE PROTEIN,Homo sapiens,880,1481,9606,FALSE
CHEMBL4523869,G-protein coupled receptor 176,Q14439,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523430,Mas-related G-protein coupled receptor member X4,Q96LA9,SINGLE PROTEIN,Homo sapiens,315,415,9606,FALSE
CHEMBL4339,Chemokine XC receptor 1,P46094,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL5071,G protein-coupled receptor 44,Q9Y5Y4,SINGLE PROTEIN,Homo sapiens,2943,4684,9606,FALSE
CHEMBL5339,G-protein coupled receptor 120,Q5NUL3,SINGLE PROTEIN,Homo sapiens,631,1218,9606,FALSE
CHEMBL3785,Hydroxycarboxylic acid receptor 2,Q8TDS4,SINGLE PROTEIN,Homo sapiens,926,1818,9606,FALSE
CHEMBL2014,Nociceptin receptor,P41146,SINGLE PROTEIN,Homo sapiens,1963,3823,9606,FALSE
CHEMBL1889,Vasopressin V1a receptor,P37288,SINGLE PROTEIN,Homo sapiens,2463,4189,9606,FALSE
CHEMBL4894,Galanin receptor 1,P47211,SINGLE PROTEIN,Homo sapiens,154,253,9606,FALSE
CHEMBL5548,Prokineticin receptor 2,Q8NFJ6,SINGLE PROTEIN,Homo sapiens,4,9,9606,FALSE
CHEMBL2111436,Somatostatin receptor,P35346|P30874|P31391|P30872|P32745,PROTEIN FAMILY,Homo sapiens,39,50,9606,FALSE
CHEMBL3562166,Putative P2Y purinoceptor 10,O00398,SINGLE PROTEIN,Homo sapiens,53,96,9606,FALSE
CHEMBL1811,Prostanoid EP1 receptor,P34995,SINGLE PROTEIN,Homo sapiens,1309,1680,9606,FALSE
CHEMBL1075162,Uracil nucleotide/cysteinyl leukotriene receptor,Q13304,SINGLE PROTEIN,Homo sapiens,130,283,9606,FALSE
CHEMBL1075144,Neuromedin-U receptor 2,Q9GZQ4,SINGLE PROTEIN,Homo sapiens,230,383,9606,FALSE
CHEMBL4867,Purinergic receptor P2Y11,Q96G91,SINGLE PROTEIN,Homo sapiens,82,132,9606,FALSE
CHEMBL2095213,Adenosine receptors; A2a & A3,P0DMS8|P29274,SELECTIVITY GROUP,Homo sapiens,302,373,9606,FALSE
CHEMBL4123,Neurotensin receptor 1,P30989,SINGLE PROTEIN,Homo sapiens,695,1213,9606,FALSE
CHEMBL3091266,G-protein coupled receptor 39,O43194,SINGLE PROTEIN,Homo sapiens,72,157,9606,FALSE
CHEMBL2095396,Dopamine receptors; D2 & D4,P14416|P21917,SELECTIVITY GROUP,Homo sapiens,284,360,9606,FALSE
CHEMBL2384898,N-arachidonyl glycine receptor,Q14330,SINGLE PROTEIN,Homo sapiens,142,432,9606,FALSE
CHEMBL2095156,Opioid receptors; mu & kappa,P41145|P35372,SELECTIVITY GROUP,Homo sapiens,607,822,9606,FALSE
CHEMBL1628482,Relaxin receptor 2,Q8WXD0,SINGLE PROTEIN,Homo sapiens,369,377,9606,FALSE
CHEMBL1275217,C-C motif chemokine 5,P13501,SINGLE PROTEIN,Homo sapiens,47,54,9606,FALSE
CHEMBL4792,Orexin receptor 2,O43614,SINGLE PROTEIN,Homo sapiens,4248,5611,9606,FALSE
CHEMBL233,Mu opioid receptor,P35372,SINGLE PROTEIN,Homo sapiens,9050,16887,9606,FALSE
CHEMBL4877,Neuropeptide Y receptor type 4,P50391,SINGLE PROTEIN,Homo sapiens,290,1071,9606,FALSE
CHEMBL3038478,Dopamine receptor D2L/neurotensin receptor NTS1,P14416|P30989,PROTEIN COMPLEX,Homo sapiens,1,1,9606,FALSE
CHEMBL1945,Melatonin receptor 1A,P48039,SINGLE PROTEIN,Homo sapiens,1337,2435,9606,FALSE
CHEMBL1917,Somatostatin receptor 1,P30872,SINGLE PROTEIN,Homo sapiens,706,812,9606,FALSE
CHEMBL1804,Somatostatin receptor 2,P30874,SINGLE PROTEIN,Homo sapiens,1087,1397,9606,FALSE
CHEMBL2028,Somatostatin receptor 3,P32745,SINGLE PROTEIN,Homo sapiens,1004,1516,9606,FALSE
CHEMBL1853,Somatostatin receptor 4,P31391,SINGLE PROTEIN,Homo sapiens,846,989,9606,FALSE
CHEMBL1792,Somatostatin receptor 5,P35346,SINGLE PROTEIN,Homo sapiens,1089,1348,9606,FALSE
CHEMBL1855,Gonadotropin-releasing hormone receptor,P30968,SINGLE PROTEIN,Homo sapiens,1731,3395,9606,FALSE
CHEMBL3371,Serotonin 6 (5-HT6) receptor,P50406,SINGLE PROTEIN,Homo sapiens,5913,9363,9606,FALSE
CHEMBL4015,C-C chemokine receptor type 2,P41597,SINGLE PROTEIN,Homo sapiens,3082,5611,9606,FALSE
CHEMBL3795,Melanocortin receptor 1,Q01726,SINGLE PROTEIN,Homo sapiens,1183,2526,9606,FALSE
CHEMBL253,Cannabinoid CB2 receptor,P34972,SINGLE PROTEIN,Homo sapiens,9435,16440,9606,FALSE
CHEMBL234,Dopamine D3 receptor,P35462,SINGLE PROTEIN,Homo sapiens,7588,11788,9606,FALSE
CHEMBL256,Adenosine A3 receptor,P0DMS8,SINGLE PROTEIN,Homo sapiens,8420,13384,9606,FALSE
CHEMBL1833,Serotonin 2b (5-HT2b) receptor,P41595,SINGLE PROTEIN,Homo sapiens,3664,6385,9606,FALSE
CHEMBL2095185,Cholecystokinin receptor,P32239|P32238,PROTEIN FAMILY,Homo sapiens,406,506,9606,FALSE
CHEMBL4333,Sphingosine 1-phosphate receptor Edg-1,P21453,SINGLE PROTEIN,Homo sapiens,3016,4064,9606,FALSE
CHEMBL251,Adenosine A2a receptor,P29274,SINGLE PROTEIN,Homo sapiens,10185,14583,9606,FALSE
CHEMBL4308,Bradykinin B1 receptor,P46663,SINGLE PROTEIN,Homo sapiens,1068,1560,9606,FALSE
CHEMBL264,Histamine H3 receptor,Q9Y5N1,SINGLE PROTEIN,Homo sapiens,5291,8182,9606,FALSE
CHEMBL1942,Alpha-2b adrenergic receptor,P18089,SINGLE PROTEIN,Homo sapiens,1699,3111,9606,FALSE
CHEMBL4441,C-X-C chemokine receptor type 3,P49682,SINGLE PROTEIN,Homo sapiens,1643,2390,9606,FALSE
CHEMBL4616,Ghrelin receptor,Q92847,SINGLE PROTEIN,Homo sapiens,2194,5017,9606,FALSE
CHEMBL223,Alpha-1d adrenergic receptor,P25100,SINGLE PROTEIN,Homo sapiens,2680,4103,9606,FALSE
CHEMBL4761,C3a anaphylatoxin chemotactic receptor,Q16581,SINGLE PROTEIN,Homo sapiens,271,749,9606,FALSE
CHEMBL4422,Free fatty acid receptor 1,O14842,SINGLE PROTEIN,Homo sapiens,2186,4452,9606,FALSE
CHEMBL226,Adenosine A1 receptor,P30542,SINGLE PROTEIN,Homo sapiens,9285,15460,9606,FALSE
CHEMBL211,Muscarinic acetylcholine receptor M2,P08172,SINGLE PROTEIN,Homo sapiens,4298,6845,9606,FALSE
CHEMBL2096905,Dopamine receptor,P14416|P35462|P21918|P21917|P21728,PROTEIN FAMILY,Homo sapiens,97,115,9606,FALSE
CHEMBL2111378,Histamine receptor (H3 and H4),Q9H3N8|Q9Y5N1,SELECTIVITY GROUP,Homo sapiens,26,48,9606,FALSE
CHEMBL344,Melanin-concentrating hormone receptor 1,Q99705,SINGLE PROTEIN,Homo sapiens,4063,5587,9606,FALSE
CHEMBL214,Serotonin 1a (5-HT1a) receptor,P08908,SINGLE PROTEIN,Homo sapiens,6921,11255,9606,FALSE
CHEMBL4607,Angiotensin II type 2 (AT-2) receptor,P50052,SINGLE PROTEIN,Homo sapiens,1441,2447,9606,FALSE
CHEMBL1901,Cholecystokinin A receptor,P32238,SINGLE PROTEIN,Homo sapiens,1609,3253,9606,FALSE
CHEMBL4429,Neurokinin 3 receptor,P29371,SINGLE PROTEIN,Homo sapiens,1122,1696,9606,FALSE
CHEMBL1875,Serotonin 4 (5-HT4) receptor,Q13639,SINGLE PROTEIN,Homo sapiens,940,1898,9606,FALSE
CHEMBL218,Cannabinoid CB1 receptor,P21554,SINGLE PROTEIN,Homo sapiens,10199,17924,9606,FALSE
